cod_ine,coddistrit,pob_total,pob_2023,pct_65mas_2023,pct_65mas_2024,pct_65mas_2025,renta_pc,n_edificios,pct_anterior_1980,pct_posterior_2010,suhi_2023,suhi_2024,suhi_2025,ndvi_medio_2023,ndvi_medio_2024,ndvi_medio_2025,suhi_ref,ndvi_ref,pct_65mas,pct_65mas_hvi,renta_pc_hvi,suhi_ref_hvi,ndvi_ref_hvi,pct_65mas_norm,renta_pc_norm,suhi_ref_norm,ndvi_ref_norm,HVI,HVI_quintil,n_paradas_emt,n_lineas_emt_unicas,n_bocas_metro,n_lineas_metro_unicas,n_comercios,n_monumentos,pct_area_turistica,n_lineas_emt_unicas_norm,n_lineas_metro_unicas_norm,n_comercios_norm,n_monumentos_norm,pct_area_turistica_norm,visitantes_log_norm,FP,n_lineas_emt_unicas_log_norm,n_comercios_log_norm,n_monumentos_log_norm,pct_area_turistica_log_norm,FP_opt2,wk
4625009036,9,750,755,35.3642,36.9333,38.1333,14233.0,10,100.0,0.0,4.009564408858145,4.151925739583443,3.508466068555518,0.2325865303875569,0.2221908425886745,0.2325459102960325,3.89,0.2325865303875569,35.3642,35.3642,14233.0,3.89,0.2325865303875569,0.81722,0.75378,0.769288,0.687591,0.75697,Q5 muy alto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712921
4625009037,9,968,899,26.4739,27.1845,25.5165,11335.0,17,100.0,0.0,4.606795371337859,4.443726214157226,4.075781575299376,0.229711722306638,0.2097577288046983,0.2210179785817874,4.3754,0.229711722306638,26.4739,26.4739,11335.0,4.3754,0.229711722306638,0.577645,0.850075,0.802537,0.693701,0.73099,Q4 alto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661527
4625009038,9,2264,2198,11.0555,11.3342,11.8816,13383.0,94,89.3617,1.0638,4.027242257397417,4.584943985364477,4.169226083905361,0.2314570650612111,0.2074297271187089,0.2104367587632086,4.2605,0.2314570650612111,11.0555,11.0555,13383.0,4.2605,0.2314570650612111,0.162151,0.782024,0.794667,0.689992,0.607208,Q1 muy bajo,3,4,0,0,0,0,2.952678597181686,0.129032,0.0,0.0,0.0,0.050933,0.0,0.200372,0.464386,0.0,0.0,0.337104,0.200372,0.515757
4625009039,9,1685,1670,18.8024,18.3793,19.2878,12561.0,66,74.2424,3.0303,3.8873830883041744,4.339173278732299,4.326867018447673,0.2759459095869123,0.2513764098198526,0.2612806006387944,4.1845,0.2759459095869123,18.8024,18.8024,12561.0,4.1845,0.2759459095869123,0.370914,0.809337,0.789461,0.595444,0.641289,Q2 bajo,6,5,2,3,1,0,6.12513228987103,0.16129,0.75,0.009615,0.0,0.105658,0.0,0.28689,0.516993,0.148937,0.0,0.481629,0.28689,0.625963
4625009040,9,942,885,35.3672,33.2973,32.3779,13659.0,2,100.0,0.0,3.9589083284878095,5.121880395875498,4.04576221419706,0.2395474763416003,0.2389184561303707,0.2335931530921679,4.3755,0.2395474763416003,35.3672,35.3672,13659.0,4.3755,0.2395474763416003,0.817301,0.772853,0.802544,0.672798,0.766374,Q5 muy alto,1,4,0,0,1,0,0.0,0.129032,0.0,0.009615,0.0,0.0,0.0,0.153331,0.464386,0.148937,0.0,0.0,0.153331,0.807353
4625009041,9,1656,1621,19.8026,18.9124,19.7464,15823.0,28,82.1429,0.0,6.782485038337628,5.942582677368292,5.941164640005484,0.1258586001003446,0.1186485071872575,0.129745994499653,6.2221,0.1258586001003446,19.8026,19.8026,15823.0,6.2221,0.1258586001003446,0.397867,0.700947,0.929035,0.91441,0.735565,Q4 alto,3,3,1,3,2,0,0.0,0.096774,0.75,0.019231,0.0,0.0,0.0,0.159015,0.4,0.23606,0.0,0.0,0.159015,0.749218
4625009042,9,1353,1373,20.7575,22.3761,23.2077,15079.0,12,75.0,0.0,4.513005677351983,5.661312224613411,4.3444530757101605,0.2446204425329541,0.2209330812600941,0.2345018490987678,4.8396,0.2446204425329541,20.7575,20.7575,15079.0,4.8396,0.2446204425329541,0.4236,0.725669,0.834335,0.662017,0.661405,Q2 bajo,1,2,0,0,2,0,0.0,0.064516,0.0,0.019231,0.0,0.0,0.0,0.138263,0.316993,0.23606,0.0,0.0,0.138263,0.592253
4625010001,10,2074,1993,25.439,24.9877,24.783,19254.0,41,65.8537,2.439,4.677087059094457,5.780523150505603,4.5180553348794605,0.1949481003043794,0.1869121873349246,0.194731751913006,4.9919,0.1949481003043794,25.439,25.439,19254.0,4.9919,0.1949481003043794,0.549757,0.586941,0.844767,0.767581,0.687262,Q3 medio,5,6,0,0,13,1,24.093256290031164,0.193548,0.0,0.125,0.058824,0.415605,0.0,0.53969,0.561471,0.567056,0.239812,0.790423,0.53969,0.841927
4625010002,10,1654,1593,20.4645,19.3133,18.9843,14794.0,45,77.7778,0.0,4.717768203100335,6.172228500121089,4.848318309670316,0.1746167311246717,0.1608305451217051,0.1759928666990436,5.2461,0.1746167311246717,20.4645,20.4645,14794.0,5.2461,0.1746167311246717,0.415704,0.735139,0.86218,0.810789,0.705953,Q3 medio,2,7,0,0,4,1,2.4307229031206306,0.225806,0.0,0.038462,0.058824,0.04193,0.0,0.372,0.6,0.345821,0.239812,0.302368,0.372,0.795971
4625010003,10,1955,1932,16.6149,16.9057,17.1355,13475.0,102,79.4118,0.9804,4.983019657464599,6.199503509535321,5.209176804989778,0.1223337941217451,0.1139588205956861,0.120869330291012,5.4639,0.1223337941217451,16.6149,16.6149,13475.0,5.4639,0.1223337941217451,0.311965,0.778967,0.877099,0.921901,0.722483,Q4 alto,1,2,0,0,5,0,0.0,0.064516,0.0,0.048077,0.0,0.0,0.0,0.175498,0.316993,0.384997,0.0,0.0,0.175498,0.731491
4625010004,10,1296,1264,22.0728,21.7837,21.9136,13811.0,53,73.5849,1.8868,4.3408719345875575,5.390381525939924,5.0902843052325855,0.1856208149357561,0.1811239962335258,0.1778391392232132,4.9405,0.1856208149357561,22.0728,22.0728,13811.0,4.9405,0.1856208149357561,0.459045,0.767802,0.841246,0.787403,0.713874,Q4 alto,0,0,0,0,2,0,11.250825002965277,0.0,0.0,0.019231,0.0,0.194075,0.0,0.212655,0.0,0.23606,0.0,0.61456,0.212655,0.732837
4625010005,10,1457,1370,30.8029,30.0985,29.7872,15277.0,30,80.0,0.0,4.094062352689531,5.465215171401383,4.810302677003233,0.2507757885080114,0.2480437663999766,0.2543163677029236,4.7899,0.2507757885080114,30.8029,30.8029,15277.0,4.7899,0.2507757885080114,0.694303,0.71909,0.83093,0.648936,0.723315,Q4 alto,3,3,0,0,7,1,17.70086387008219,0.096774,0.0,0.067308,0.058824,0.305337,0.0,0.451232,0.4,0.446811,0.239812,0.718305,0.451232,0.8695
4625010006,10,1391,1349,18.3099,17.5953,17.8289,12108.0,54,85.1852,0.0,4.954682023069538,6.495903997049701,5.1152450940315815,0.1285489144917343,0.1157562737761243,0.1292684039423636,5.5219,0.1285489144917343,18.3099,18.3099,12108.0,5.5219,0.1285489144917343,0.357642,0.824389,0.881072,0.908693,0.742949,Q5 muy alto,1,2,0,0,1,0,3.3987171060389705,0.064516,0.0,0.009615,0.0,0.058627,0.0,0.207315,0.316993,0.148937,0.0,0.363329,0.207315,0.787711
4625010007,10,2123,2105,19.715,20.0283,19.8775,12558.0,92,84.7826,1.087,5.30579848966156,6.359808738784998,5.111000469056855,0.1308600252772108,0.1180269720262699,0.132780652384673,5.5922,0.1308600252772108,19.715,19.715,12558.0,5.5922,0.1308600252772108,0.395507,0.809437,0.885887,0.903781,0.748653,Q5 muy alto,0,0,0,0,3,0,0.0,0.0,0.0,0.028846,0.0,0.0,0.0,0.074468,0.0,0.297874,0.0,0.0,0.074468,0.733296
4625010008,10,1804,1705,24.3988,23.9453,23.1707,11732.0,29,93.1034,0.0,4.4840169079462,5.627010622032017,4.87168088233229,0.1555643748944515,0.139576235760032,0.1510611644838109,4.9942,0.1555643748944515,24.3988,24.3988,11732.0,4.9942,0.1555643748944515,0.521725,0.836883,0.844925,0.851279,0.763703,Q5 muy alto,1,2,0,0,6,0,0.0,0.064516,0.0,0.057692,0.0,0.0,0.0,0.183778,0.316993,0.418119,0.0,0.0,0.183778,0.817127
4625010009,10,1146,1061,22.1489,21.0762,20.1571,12160.0,33,100.0,0.0,5.631639237571921,6.130965007615551,4.98872497404517,0.1269374718161994,0.1225103823112831,0.128568458078693,5.5838,0.1269374718161994,22.1489,22.1489,12160.0,5.5838,0.1269374718161994,0.461095,0.822662,0.885312,0.912117,0.770296,Q5 muy alto,1,2,0,0,2,0,0.0,0.064516,0.0,0.019231,0.0,0.0,0.0,0.138263,0.316993,0.23606,0.0,0.0,0.138263,0.807659
4625010010,10,1134,1092,26.5568,26.4317,27.6896,16850.0,32,71.875,0.0,4.459280982788291,5.456538696887583,4.181095557409555,0.2509229472912244,0.2496062864473494,0.2565273838798319,4.699,0.2509229472912244,26.5568,26.5568,16850.0,4.699,0.2509229472912244,0.579879,0.666822,0.824704,0.648623,0.680007,Q3 medio,3,7,0,0,1,0,26.79654683872899,0.225806,0.0,0.009615,0.0,0.462236,0.0,0.391114,0.6,0.148937,0.0,0.815518,0.391114,0.754098
4625010011,10,935,889,30.4837,29.9136,29.3048,16230.0,21,90.4762,0.0,4.8081310327040025,5.708672315228171,4.333497702246502,0.1683100042794816,0.1580673346338967,0.1708168001308671,4.9501,0.1683100042794816,30.4837,30.4837,16230.0,4.9501,0.1683100042794816,0.685701,0.687423,0.841904,0.824192,0.759805,Q5 muy alto,1,3,0,0,2,2,5.2709304641367885,0.096774,0.0,0.019231,0.117647,0.090923,0.0,0.366615,0.4,0.23606,0.380094,0.450307,0.366615,0.899837
4625010012,10,835,813,29.2743,27.7311,27.5449,15544.0,31,90.3226,0.0,4.986620862092765,6.464338302815001,5.010406793163778,0.1456495438566277,0.132712698689649,0.1421693696839862,5.4871,0.1456495438566277,29.2743,29.2743,15544.0,5.4871,0.1456495438566277,0.65311,0.710218,0.878688,0.87235,0.778592,Q5 muy alto,1,3,0,0,5,0,0.0,0.096774,0.0,0.048077,0.0,0.0,0.0,0.196249,0.4,0.384997,0.0,0.0,0.196249,0.852747
4625010013,10,1752,1714,12.6604,12.5073,13.0708,14599.0,224,87.9464,3.5714,5.989368490547483,6.384253233573532,5.419240424533437,0.1531646130609821,0.1435918767592257,0.1522512107754119,5.931,0.1531646130609821,12.6604,12.6604,14599.0,5.931,0.1531646130609821,0.2054,0.741618,0.909095,0.856379,0.678123,Q2 bajo,1,1,0,0,5,0,0.0,0.032258,0.0,0.048077,0.0,0.0,0.0,0.146249,0.2,0.384997,0.0,0.0,0.146249,0.629274
4625010014,10,1144,1099,21.2921,21.4092,22.5524,15358.0,47,65.9574,0.0,5.193341178811475,5.644980893692548,4.413964010656211,0.1779184548280427,0.16513150623425,0.1748459187704839,5.0841,0.1779184548280427,21.2921,21.2921,15358.0,5.0841,0.1779184548280427,0.438006,0.716398,0.851083,0.803772,0.702315,Q3 medio,1,1,0,0,8,0,16.890689896934514,0.032258,0.0,0.076923,0.0,0.291362,0.0,0.34489,0.2,0.472119,0.0,0.707442,0.34489,0.775367
4625010015,10,991,974,22.2793,22.6547,22.5025,12479.0,12,100.0,0.0,4.845877190151469,5.685218770611589,4.766442779290535,0.1369034875002925,0.1372151136319679,0.1426028354880915,5.0992,0.1369034875002925,22.2793,22.2793,12479.0,5.0992,0.1369034875002925,0.464609,0.812062,0.852117,0.890937,0.754931,Q5 muy alto,0,0,0,0,9,0,7.088371684828362,0.0,0.0,0.086538,0.0,0.122273,0.0,0.251872,0.0,0.494758,0.0,0.51273,0.251872,0.83345
4625010016,10,1402,1373,23.598,23.2507,22.9672,13932.0,54,72.2222,5.5556,4.950416239488949,6.350970319497255,5.294497931126574,0.1486680186052735,0.1440509171794005,0.1478816446890891,5.532,0.1486680186052735,23.598,23.598,13932.0,5.532,0.1486680186052735,0.500146,0.763781,0.881763,0.865935,0.752906,Q5 muy alto,2,2,0,0,11,1,0.0,0.064516,0.0,0.105769,0.058824,0.0,0.0,0.272685,0.316993,0.533934,0.239812,0.0,0.272685,0.839737
4625010017,10,1214,1158,21.5889,21.1587,21.0049,13048.0,22,86.3636,4.5455,4.930954707526271,6.521006064111814,4.850446999960445,0.1701893081479398,0.1684059140918462,0.16614287167589,5.4341,0.1701893081479398,21.5889,21.5889,13048.0,5.4341,0.1701893081479398,0.446004,0.793155,0.875057,0.820198,0.733604,Q4 alto,5,4,0,0,6,0,0.0,0.129032,0.0,0.057692,0.0,0.0,0.0,0.220626,0.464386,0.418119,0.0,0.0,0.220626,0.775808
4625010018,10,1625,1631,19.4972,19.4192,20.6769,14698.0,55,69.0909,3.6364,4.580338523442512,6.368835587779424,4.736572193146811,0.198603818160012,0.1956973171601293,0.2030543558951416,5.2286,0.198603818160012,19.4972,19.4972,14698.0,5.2286,0.198603818160012,0.389637,0.738329,0.860981,0.759812,0.68719,Q3 medio,3,4,0,0,13,0,0.0,0.129032,0.0,0.125,0.0,0.0,0.0,0.25786,0.464386,0.567056,0.0,0.0,0.25786,0.702407
4625010019,10,1394,1341,22.2968,21.1695,20.66,13608.0,66,75.7576,4.5455,4.729348825107245,6.305418384356606,5.214306489138977,0.181470854888857,0.170719522046281,0.1833523615799255,5.4164,0.181470854888857,22.2968,22.2968,13608.0,5.4164,0.181470854888857,0.465081,0.774547,0.873845,0.796223,0.727424,Q4 alto,0,0,0,0,8,0,2.533299096734593,0.0,0.0,0.076923,0.0,0.043699,0.0,0.195428,0.0,0.472119,0.0,0.309594,0.195428,0.751121
4625010021,10,1846,1778,19.0664,18.539,18.0932,11770.0,54,79.6296,3.7037,4.764234852417599,6.259858093802488,4.953885813114679,0.1653613885494588,0.1563698182114513,0.1659828448246347,5.326,0.1653613885494588,19.0664,19.0664,11770.0,5.326,0.1653613885494588,0.378028,0.835621,0.867653,0.830459,0.72794,Q4 alto,0,0,0,0,3,0,0.0,0.0,0.0,0.028846,0.0,0.0,0.0,0.074468,0.0,0.297874,0.0,0.0,0.074468,0.692322
4625010022,10,2284,2194,23.2452,24.0882,24.2557,16109.0,28,42.8571,10.7143,5.574444693476496,6.845839659498046,5.413539680855955,0.1784103487103307,0.1827993113546636,0.1854592434333271,5.9446,0.1784103487103307,23.2452,23.2452,16109.0,5.9446,0.1784103487103307,0.490638,0.691444,0.910026,0.802727,0.723709,Q4 alto,2,2,0,0,9,0,0.0,0.064516,0.0,0.086538,0.0,0.0,0.0,0.202938,0.316993,0.494758,0.0,0.0,0.202938,0.747486
4625010023,10,1149,1176,30.2721,31.0586,31.6797,17089.0,24,54.1667,0.0,4.535978498435922,6.589947479023845,5.271399643758916,0.1863024126798567,0.174866807437182,0.1813658704168821,5.4658,0.1863024126798567,30.2721,30.2721,17089.0,5.4658,0.1863024126798567,0.679999,0.65888,0.877229,0.785955,0.750516,Q5 muy alto,0,0,0,0,1,0,0.0,0.0,0.0,0.009615,0.0,0.0,0.0,0.037234,0.0,0.148937,0.0,0.0,0.037234,0.718567
4625010024,10,2248,2187,24.417,24.4233,24.9555,13478.0,25,64.0,0.0,4.511764733780192,5.958970144180452,5.043363570156744,0.1790334306857315,0.1751883429794072,0.1568566137596451,5.1714,0.1790334306857315,24.417,24.417,13478.0,5.1714,0.1790334306857315,0.522216,0.778867,0.857063,0.801403,0.739887,Q5 muy alto,1,1,0,0,0,0,0.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.05,0.703855
4625010025,10,1466,1336,17.0659,16.1918,16.2347,15617.0,22,40.9091,45.4545,5.0855512989153455,5.858316883476337,4.622901173855587,0.1910508219932958,0.1734777296433934,0.1819207618552818,5.1889,0.1910508219932958,17.0659,17.0659,15617.0,5.1889,0.1910508219932958,0.324119,0.707792,0.858261,0.775863,0.666509,Q2 bajo,1,3,0,0,1,0,0.0,0.096774,0.0,0.009615,0.0,0.0,0.0,0.137234,0.4,0.148937,0.0,0.0,0.137234,0.601841
4625010026,10,1808,1800,27.7222,28.1075,28.3739,15507.0,31,70.9677,3.2258,6.870008865577118,7.649223711560563,6.393827411197559,0.1463071212980755,0.1383496592116074,0.1501750544755565,6.971,0.1463071212980755,27.7222,27.7222,15507.0,6.971,0.1463071212980755,0.611284,0.711447,0.980334,0.870953,0.793504,Q5 muy alto,4,3,0,0,4,0,0.0,0.096774,0.0,0.038462,0.0,0.0,0.0,0.186455,0.4,0.345821,0.0,0.0,0.186455,0.877402
4625010027,10,929,948,30.3797,30.2424,31.1087,15664.0,10,60.0,0.0,4.985077506337932,5.173575876502135,4.243965653927564,0.2314852804524348,0.2299752321568204,0.2405926021754525,4.8009,0.2314852804524348,30.3797,30.3797,15664.0,4.8009,0.2314852804524348,0.682898,0.70623,0.831684,0.689932,0.727686,Q4 alto,1,1,0,0,1,0,0.0,0.032258,0.0,0.009615,0.0,0.0,0.0,0.087234,0.2,0.148937,0.0,0.0,0.087234,0.698133
4625010028,10,1299,1286,26.1275,26.3856,26.5589,13900.0,24,79.1667,0.0,5.27396159572233,6.0892978098088175,4.850480116401385,0.2487313793119517,0.2291000730007779,0.234618397049877,5.4046,0.2487313793119517,26.1275,26.1275,13900.0,5.4046,0.2487313793119517,0.56831,0.764845,0.873037,0.65328,0.714868,Q4 alto,2,2,0,0,2,0,10.92097993434891,0.064516,0.0,0.019231,0.0,0.188385,0.0,0.29023,0.316993,0.23606,0.0,0.607865,0.29023,0.773167
4625010029,10,1953,1892,19.8203,19.6696,19.8669,13020.0,40,67.5,0.0,4.940941350267477,5.2087482080850265,4.330804731915787,0.23643906058841,0.196257331178618,0.1645470814279755,4.8268,0.23643906058841,19.8203,19.8203,13020.0,4.8268,0.23643906058841,0.398344,0.794085,0.833458,0.679404,0.676323,Q2 bajo,4,5,0,0,4,0,0.0,0.16129,0.0,0.038462,0.0,0.0,0.0,0.215704,0.516993,0.345821,0.0,0.0,0.215704,0.660062
4625010030,10,1299,1151,17.2024,15.7767,15.3195,12668.0,132,84.0909,6.0606,4.558395959084847,3.796785436430114,4.203111761178639,0.2129153259996918,0.2039401835217238,0.20850525549155,4.1861,0.2129153259996918,17.2024,17.2024,12668.0,4.1861,0.2129153259996918,0.327797,0.805782,0.78957,0.729397,0.663136,Q2 bajo,6,4,0,0,2,0,5.25872081693237,0.129032,0.0,0.019231,0.0,0.090712,0.0,0.287569,0.464386,0.23606,0.0,0.449829,0.287569,0.669516
4625010031,10,2008,1932,23.4472,23.1166,23.3068,11852.0,69,89.8551,2.8986,5.397643733142143,3.752244533116879,4.545710178705513,0.2219067805413047,0.2114067357913607,0.2208118033865909,4.5652,0.2219067805413047,23.4472,23.4472,11852.0,4.5652,0.2219067805413047,0.496082,0.832896,0.815538,0.710288,0.713701,Q4 alto,2,3,0,0,1,0,0.0,0.096774,0.0,0.009615,0.0,0.0,0.0,0.137234,0.4,0.148937,0.0,0.0,0.137234,0.695195
4625010032,10,1708,1630,22.638,22.871,23.0679,12719.0,61,86.8852,0.0,4.300119741461899,5.577050494859491,4.426260915268029,0.2306787510784058,0.2283997117964404,0.2347304091124845,4.7678,0.2306787510784058,22.638,22.638,12719.0,4.7678,0.2306787510784058,0.474276,0.804087,0.829416,0.691646,0.699856,Q3 medio,3,2,0,0,1,1,6.33475267559932,0.064516,0.0,0.009615,0.058824,0.109274,0.0,0.298621,0.316993,0.148937,0.239812,0.488741,0.298621,0.74762
4625010033,10,1211,1190,19.4118,18.6985,18.4971,9516.0,18,94.4444,5.5556,4.585298892754821,4.623489160429078,5.1483122484086,0.1958065601892461,0.1845329371766799,0.2031112969543785,4.7857,0.1958065601892461,19.4118,19.4118,9516.0,4.7857,0.1958065601892461,0.387336,0.910517,0.830642,0.765756,0.723563,Q4 alto,1,3,0,0,1,0,0.6216693742336614,0.096774,0.0,0.009615,0.0,0.010724,0.0,0.166879,0.4,0.148937,0.0,0.11858,0.166879,0.729365
4625010034,10,1548,1535,21.4984,21.3446,20.6718,9870.0,28,89.2857,3.5714,5.163390407722164,4.9107968619251645,5.008904284265332,0.2529990276893255,0.2507186666120509,0.272263299296633,5.0277,0.2529990276893255,21.4984,21.4984,9870.0,5.0277,0.2529990276893255,0.443566,0.898754,0.847219,0.644211,0.708438,Q3 medio,4,3,0,0,0,0,2.9836770994226627,0.096774,0.0,0.0,0.0,0.051468,0.0,0.184755,0.4,0.0,0.0,0.339021,0.184755,0.708285
4625010035,10,1140,1104,21.1957,21.1573,21.1404,10093.0,11,100.0,0.0,3.055825968877816,4.953788759799218,3.713641658495587,0.3727781152538729,0.3707160689704455,0.3710632708138464,3.9078,0.3727781152538729,21.1957,21.1957,10093.0,3.9078,0.3727781152538729,0.435409,0.891344,0.770507,0.389656,0.621729,Q1 muy bajo,2,1,0,0,0,0,19.242564824134934,0.032258,0.0,0.0,0.0,0.331931,0.0,0.234434,0.2,0.0,0.0,0.737735,0.234434,0.561327
4625010036,10,1019,917,23.2279,22.2923,21.7861,9713.0,22,86.3636,4.5455,3.4500879814926493,4.890111298022209,3.861703798066627,0.3393068734538008,0.3303490035798257,0.3445409236594766,4.0673,0.3393068734538008,23.2279,23.2279,9713.0,4.0673,0.3393068734538008,0.490172,0.903971,0.781433,0.460789,0.659091,Q2 bajo,4,5,0,0,1,0,16.33977378757974,0.16129,0.0,0.009615,0.0,0.281859,0.0,0.341425,0.516993,0.148937,0.0,0.699771,0.341425,0.688148
4625010037,10,1136,1093,24.9771,22.5154,22.2711,10666.0,25,96.0,0.0,3.911531059115075,3.685154381396616,3.5176008278980304,0.3324867535394366,0.3388460042579529,0.3360230078668976,3.7048,0.3324867535394366,24.9771,24.9771,10666.0,3.7048,0.3324867535394366,0.537309,0.872304,0.756602,0.475283,0.660375,Q2 bajo,1,2,0,0,0,0,7.50382067803492,0.064516,0.0,0.0,0.0,0.12944,0.0,0.210502,0.316993,0.0,0.0,0.525015,0.210502,0.625941
4625010039,10,2770,2500,10.08,3.8697,4.9819,19320.0,52,51.9231,32.6923,3.8577786973187127,3.571274270332609,3.7225889635448,0.233429655385283,0.2216759751959897,0.2395640054429299,3.7172,0.233429655385283,10.08,10.08,19320.0,3.7172,0.233429655385283,0.135863,0.584748,0.757451,0.6858,0.540966,Q1 muy bajo,2,4,0,0,8,0,3.433737669431759,0.129032,0.0,0.076923,0.0,0.059231,0.0,0.325445,0.464386,0.472119,0.0,0.365274,0.325445,0.446572
4625010040,10,1963,1911,18.001,18.8583,19.9185,21100.0,25,0.0,16.0,3.004679724358182,2.0650876850645465,2.3379448733703803,0.1428223876614044,0.125625264654872,0.1407393766096597,2.4692,0.1428223876614044,18.001,18.001,21100.0,2.4692,0.1428223876614044,0.349318,0.525602,0.671964,0.878359,0.606311,Q1 muy bajo,11,9,0,0,32,1,57.82234346160045,0.290323,0.0,0.307692,0.058824,0.997427,1.0,0.663718,0.664386,0.751297,0.239812,0.999379,0.663718,0.743129
4625010041,10,873,769,27.8283,27.204,24.5132,13441.0,649,92.1418,0.4622,4.269094000778607,3.195023735443569,3.921768242381798,0.268884771432785,0.2454151694613306,0.2553710677970631,3.7953,0.268884771432785,27.8283,27.8283,13441.0,3.7953,0.268884771432785,0.614143,0.780096,0.762801,0.61045,0.691872,Q3 medio,27,6,0,0,5,0,0.0,0.193548,0.0,0.048077,0.0,0.0,0.0,0.236617,0.561471,0.384997,0.0,0.0,0.236617,0.701163
4625010043,10,2723,791,30.2149,14.926,13.6981,16384.0,14,42.8571,28.5714,4.5293086472684365,3.647344630184047,4.4286274591569805,0.2114625525489922,0.1959165865370953,0.1967542406499602,4.2018,0.2114625525489922,30.2149,30.2149,16384.0,4.2018,0.2114625525489922,0.678457,0.682306,0.790646,0.732484,0.720973,Q4 alto,4,4,0,0,1,0,1.5050506516936824,0.129032,0.0,0.009615,0.0,0.025962,0.0,0.20964,0.464386,0.148937,0.0,0.225238,0.20964,0.745389
4625010044,10,1268,1237,21.9887,21.8454,23.1073,13576.0,57,75.4386,0.0,3.716985866661193,4.990285364422277,4.377816083913153,0.2204289563111345,0.2168272208122375,0.21798711337418,4.3617,0.2204289563111345,21.9887,21.9887,13576.0,4.3617,0.2204289563111345,0.456778,0.775611,0.801599,0.713429,0.686854,Q3 medio,2,3,0,0,3,0,6.116940985801697,0.096774,0.0,0.028846,0.0,0.105516,0.0,0.294805,0.4,0.297874,0.0,0.481347,0.294805,0.720013
4625010045,10,797,841,30.321,30.012,29.862,17157.0,10,90.0,0.0,4.676314134324698,5.762080907917239,4.506820780898841,0.2041954275456478,0.2097824839230857,0.2141541025560478,4.9817,0.2041954275456478,30.321,30.321,17157.0,4.9817,0.2041954275456478,0.681316,0.656621,0.844068,0.747928,0.732483,Q4 alto,2,5,0,0,1,0,17.635029148710977,0.16129,0.0,0.009615,0.0,0.304202,0.0,0.345842,0.516993,0.148937,0.0,0.71744,0.345842,0.835516
4625010046,10,910,887,28.8613,27.8761,28.2418,16796.0,16,93.75,0.0,4.78219420276851,6.083277757477022,4.815676041179303,0.147250656773453,0.1352664388700528,0.1460579982293939,5.227,0.147250656773453,28.8613,28.8613,16796.0,5.227,0.147250656773453,0.641981,0.668616,0.860871,0.868948,0.760104,Q5 muy alto,2,2,0,0,5,0,0.0,0.064516,0.0,0.048077,0.0,0.0,0.0,0.175498,0.316993,0.384997,0.0,0.0,0.175498,0.805912
4625010047,10,1305,1271,24.8623,25.6165,24.9808,15578.0,19,63.1579,0.0,5.731769859094792,6.3830693165752805,5.241626852715614,0.1840162715744892,0.1810829958583442,0.1831936967004734,5.7855,0.1840162715744892,24.8623,24.8623,15578.0,5.7855,0.1840162715744892,0.534216,0.709088,0.899128,0.790813,0.733311,Q4 alto,2,1,0,0,2,1,1.2548948388697938,0.032258,0.0,0.019231,0.058824,0.021647,0.0,0.218826,0.2,0.23606,0.239812,0.199434,0.218826,0.774338
4625010048,10,2224,1719,19.4881,21.1235,21.1781,15318.0,39,58.9744,5.1282,5.234239830797385,3.920621427686918,4.053395564525633,0.2165713703750753,0.1923258230512522,0.1842470501085036,4.4028,0.2165713703750753,19.4881,19.4881,15318.0,4.4028,0.2165713703750753,0.389392,0.717727,0.804414,0.721627,0.65829,Q2 bajo,2,4,0,0,3,0,0.0,0.129032,0.0,0.028846,0.0,0.0,0.0,0.190565,0.464386,0.297874,0.0,0.0,0.190565,0.611956
4625010049,10,1514,1490,19.5302,20.2515,20.2774,13988.0,15,53.3333,6.6667,5.026478809263542,6.331782856175583,4.514271929845563,0.1646751101671147,0.1584156876938936,0.1479998607343272,5.2908,0.1646751101671147,19.5302,19.5302,13988.0,5.2908,0.1646751101671147,0.390527,0.761921,0.865241,0.831917,0.712401,Q4 alto,1,2,0,0,1,0,0.0,0.064516,0.0,0.009615,0.0,0.0,0.0,0.116483,0.316993,0.148937,0.0,0.0,0.116483,0.682361
4625010050,10,1211,1209,22.4152,22.8385,23.6994,13937.0,15,53.3333,0.0,5.130618495038085,6.080681082622111,4.343854954830956,0.197263214943758,0.1953958301455627,0.2002879291305984,5.1851,0.197263214943758,22.4152,22.4152,13937.0,5.1851,0.197263214943758,0.468272,0.763615,0.858001,0.762661,0.713137,Q4 alto,1,1,0,0,12,0,9.095271861112767,0.032258,0.0,0.115385,0.0,0.156892,0.0,0.329556,0.2,0.551133,0.0,0.567092,0.329556,0.789192
